event_id,region,year,split,duration_days,era5_precip_7d_total,era5_precip_7d_max,era5_precip_onset_hour,era5_precip_intensity,era5_window_mean_hourly_precip_mm,era5_soil_moist_mean,era5_runoff_total,era5_evap_total,era5_t2m_mean_c,era5_wind_speed_mean,emdat_total_deaths,emdat_total_affected,severity_score
205,east_africa_nile_headwaters,2008,train,4.906116748271452,360.02304953980627,59.02137047811247,32.86456026281118,3.057603633826517,2.142994342498847,0.29301356922886906,0.6846186328153128,3.8113931767829135,22.841194468277322,3.034047470333977,167.69558072898474,11476.346585570962,64.59280698097872
206,east_africa_nile_headwaters,2008,train,2.6494176491319097,241.5121240327747,43.770132563814904,24.15244065879898,3.798195113303278,1.437572166861754,0.25376518423601624,0.5735755254990988,3.8625751217908335,21.52333150598774,3.9579568771694866,10.846988543608019,52535.74910563246,44.588089478632014
207,east_africa_nile_headwaters,2009,train,7.9751229662763645,160.55453780964805,38.599757825343566,37.24332093877202,0.8388300013709798,0.9556817726764765,0.3225341481885586,0.4418133010919191,3.156998300663441,22.1589063121142,3.542999135937035,3.625967051922372,185658.42665436512,42.18344507558928
208,east_africa_nile_headwaters,2009,train,4.4525383354043,334.8732965362965,49.877153619855136,36.10637703374745,3.1337302390859074,1.9932934317636697,0.27583524345027466,1.2066898655038556,4.128196706501645,27.061023873763215,2.2497215878840686,111.32150617321551,87003.8453911686,74.31904314087929
209,east_africa_nile_headwaters,2010,train,8.430597428936792,244.98698096560082,62.805122111904296,6.0,1.2108027882496146,1.4582558390809572,0.33256635101399445,0.43868533290025347,4.2232804185139425,28.632665890782516,3.4626803754916926,22.23041016794834,4590.426372090333,35.36984575746828
210,east_africa_nile_headwaters,2010,train,1.602564879641704,546.6666999712571,157.41372832270474,45.629584221905404,14.213327307261112,3.2539684522098637,0.28309371209904904,0.9085329212818846,4.6900123772322235,27.264801693034926,2.786284672688913,51.76118473617337,2029.233918350795,42.56137192762943
211,east_africa_nile_headwaters,2010,train,5.571236231012885,162.72290501368118,34.65181320978807,48.086297571602444,1.2169868160489128,0.9685887203195309,0.30102110207123095,0.250560861787685,4.178434940050949,26.151744523322943,2.50355587932654,71.42039865340749,36091.44622286897,60.83391031952185
212,east_africa_nile_headwaters,2010,train,3.153532649433874,307.273039592218,72.9993730999402,64.0408339745164,4.059905109478044,1.8290061880489168,0.26670950287002876,0.49059382789190015,3.5290577687830464,25.648452407282583,4.242227010196271,5.631434585680186,5986.292338376876,23.7901395767362
213,east_africa_nile_headwaters,2010,train,6.953787505784906,555.5191014084095,122.51516604330399,12.625842793422112,3.328636258455489,3.3066613179071993,0.24827191262392054,1.9176927744939603,5.075748556048562,24.968900248168715,3.6042447959910184,38.98666966897739,129221.6170830018,67.41781117854495
214,east_africa_nile_headwaters,2011,train,4.758198525900805,390.27586439602055,65.383490203305,33.26543724505373,3.417573743784813,2.3230706214048844,0.31953058261578804,1.594228156729194,2.996043282389948,27.747792741844837,3.16803885471517,10.881542198903981,391643.2923682984,60.92264513540134
215,east_africa_nile_headwaters,2011,train,1.3601885995857943,166.0800745389985,40.01356593950072,23.21947351058726,5.087532058347562,0.9885718722559435,0.26425504341255507,0.4765654668079077,3.674015715936916,21.655663413578473,2.4910956720703847,29.574428876067365,331.65739978291106,26.63403514771219
216,east_africa_nile_headwaters,2011,train,8.450731919518272,190.11245349836688,35.74861623932675,59.42259817312335,0.9373569419239335,1.1316217470140886,0.2865013975510424,0.4839678199709942,2.5638530904855577,27.26400937308591,2.4131734324899248,9.136405487083408,284110.1504557203,54.53548129977112
217,east_africa_nile_headwaters,2011,train,6.125643490153161,551.2330500710978,80.84936298590934,53.443002380036724,3.749490774297106,3.281149107566058,0.24987236789110068,2.5863135306431833,3.1002815653289044,25.711382945273076,2.1758086052326417,27.504368152473855,2461660.4576165075,85.42353450586437
218,east_africa_nile_headwaters,2011,train,7.118129612206596,410.8959859654652,113.16490286390484,16.99311060291744,2.405219771853386,2.445809440270626,0.286110792964943,0.6858368996155182,2.4428028905654267,28.89720453096488,4.758946849239606,72.17448920411076,1332.303159943904,43.30325819885422
219,east_africa_nile_headwaters,2012,train,7.75139437260348,208.40894594549832,35.515542963086176,36.2354695726661,1.1202766449032848,1.2405294401517757,0.3224687827130165,0.45442071908247245,4.207499862925704,32.58456086957639,2.1958598206339457,18.961643118450244,5331.701790081052,34.11566128073652
220,east_africa_nile_headwaters,2012,train,4.330281633039781,296.45010875119044,88.0436918440828,20.76664037675071,2.8524906487345465,1.764583980661848,0.31103339126572194,0.8254794191545983,4.276818669901696,23.42213594704193,3.6548817004835623,27.107446696394486,322448.09077674453,68.17304259400044
221,east_africa_nile_headwaters,2012,train,7.66538202828076,413.01613747372824,51.341215574288945,40.38367509209099,2.245029101560872,2.458429389724573,0.32489841295793725,0.8999043764055505,3.0853079575589004,35.69621546198742,2.254972390657282,30.982621325370747,1856.5183548728799,35.61866623397533
222,east_africa_nile_headwaters,2012,train,3.1944347132609776,133.53904124986778,27.37300374953248,62.34446128304111,1.741818887594187,0.7948752455349273,0.357723399968071,0.35406875681369004,5.36891874056882,21.813400526481388,2.3775235705953404,534.3361364735267,157209.41950156,93.28949384713117
223,east_africa_nile_headwaters,2012,train,4.21189755502524,266.03758520653946,46.901401010774656,49.31626685172821,2.631806504975495,1.5835570548008302,0.34131879819811994,0.5868200956185352,4.198165503291412,26.114038470939622,3.7513422437610315,122.78440375527846,7425.81939274414,57.274469771639886
224,east_africa_nile_headwaters,2012,train,1.0,479.0715429617813,70.11679311063315,29.061803228598265,19.96131429007422,2.8516163271534603,0.21922513071813,0.7438831127302037,3.0913300306250315,24.95361115796148,3.1766448697070166,13.062940271695982,50736.36037477133,48.4512683669305
225,east_africa_nile_headwaters,2012,train,3.3887776386601436,524.9601398893265,79.9631613891512,72.8866647798909,6.454639841964833,3.124762737436467,0.2853414940588849,0.9712198317972905,3.401807047896286,27.00169135119095,4.277980694454343,149.88770763089224,58728.602316392156,76.21624093627885
226,east_africa_nile_headwaters,2012,train,3.37928989181215,297.01052145897086,79.76206505338355,46.70673093383889,3.6621416896220866,1.7679197705891123,0.2704620947341204,0.7504766664501005,4.6494028958037745,30.045727522165226,2.71018418860672,4.338859785938752,672822.4698805552,55.1474148355373
227,east_africa_nile_headwaters,2012,train,5.645849880330784,189.98482835016205,40.30999168089971,53.906122960736155,1.4020979449291155,1.1308620735128694,0.3172950349097779,0.5580413104641522,3.619050982342003,25.966013110526834,3.5795868281018697,15.676812542409795,54467.754150903624,47.93286336726012
228,east_africa_nile_headwaters,2012,train,7.48386581952686,340.18308662367826,52.4588418942872,23.833525412994845,1.8939804130377518,2.024899325140942,0.29892001548661035,0.5089497060455377,3.607615807180016,23.811419663013766,2.464052966108414,10.015133389844928,51301.83270207892,44.68628301058036
229,east_africa_nile_headwaters,2012,train,7.914504176507782,309.24105872169633,37.88228693501111,40.27676369093037,1.6280292266001999,1.8407205876291448,0.35297191150847307,1.0941188865388811,3.6151852837064626,26.203539557440653,3.855611226757686,2.4207239306543413,14721.096602223404,22.461823069014333
230,east_africa_nile_headwaters,2013,train,5.188921496650499,181.64086162187877,38.01042925604275,77.312316857904,1.4585630634671207,1.0811956048921356,0.2768980833401598,0.3946755103268859,2.8530107537926392,26.52562778218628,4.546193926447215,23.287300462831706,158670.53827057627,59.822016283058794
231,east_africa_nile_headwaters,2013,train,1.0,497.73089171847835,133.3120881827729,32.06849190766922,20.7387871549366,2.962683879276657,0.2514949706578712,0.6592004757686166,3.267534679317205,20.93578268480062,3.235676460637918,70.42451527118055,140190.38397574634,74.09718440624069
232,east_africa_nile_headwaters,2013,train,3.139701134555161,269.7972213786318,66.37063799793928,33.91209564231231,3.5804525364064785,1.6059358415394749,0.2926167190621596,0.839143786709758,3.1790701228613867,26.39796023184204,3.8199761229928098,41.680511294782356,15148.257544298132,50.299179434658974
233,east_africa_nile_headwaters,2013,train,3.2129704232052574,511.1688865271746,90.69476132780933,41.62849751830706,6.628975931889024,3.0426719436141347,0.2428334413896561,1.0755625177466515,3.3704251671428236,24.921409616757902,3.5558303935210893,63.79661361054339,10164.041652234131,54.290505726792695
234,east_africa_nile_headwaters,2013,train,5.442245443730143,279.96525789977187,58.85619575606453,32.60911050944584,2.143456997625186,1.666459868451023,0.2668587652836145,1.0677013071839077,3.727535226738244,26.310263919153602,1.8432245178578246,11.890998235755458,1031521.63608236,67.92901173777487
235,east_africa_nile_headwaters,2014,train,1.3793964315929639,281.809152957092,38.13501251519513,22.984974636103487,8.512453541958784,1.6774354342684048,0.32988032064454237,0.5780377687329225,3.4438751437481585,25.382640507691526,3.7759920072144344,20.752269875580076,2257.4975762931836,31.070240352451936
236,east_africa_nile_headwaters,2014,train,5.090446025106852,172.72790263482682,32.96438805603997,37.96494549177206,1.4138242322226988,1.028142277588255,0.2652353897404349,0.37380747036129713,3.523873788044347,29.38753415444399,2.7683881554036995,71.45691474458515,33644.632083704826,60.503915305137255
237,east_africa_nile_headwaters,2014,train,1.5913311841798032,218.68941517109525,37.29922248097377,36.313295958035994,5.726060706941276,1.3017227093517574,0.3361635220820171,0.41290492097866927,4.328283849818491,23.18133043172221,2.7109553740124857,11.634294985656982,13077.971410592665,35.0977163783095
238,east_africa_nile_headwaters,2014,train,3.9931359634231187,314.024429072346,87.209060544107,47.43337480742284,3.2767106683067158,1.8691930301925357,0.23228417346579583,0.6682684311066153,3.353388222436443,24.131660406725523,3.476829624519932,36.45118428685003,128200.59832348097,64.74442625995603
239,east_africa_nile_headwaters,2014,train,5.563027897948293,278.8903384134043,38.7521372042825,41.951369435997776,2.0888679655032694,1.6600615381750257,0.2774233570769559,0.5352917773702197,4.507529663959559,21.518871893650672,2.2066284780023944,5.967159214132822,22479.268156899732,33.02004592464832
240,east_africa_nile_headwaters,2014,train,6.035337814471703,294.62840603479367,55.94138536823736,37.37714820064863,2.0340507792864373,1.753740512111867,0.33113306109938667,0.6065864697811985,3.7108311112948846,24.03645941684383,4.514557825901272,7.690382235839352,24451.085940540794,36.249215532266525
241,east_africa_nile_headwaters,2014,train,1.3242760270581622,233.3134326024733,66.73177110327991,17.897370261493762,7.340911431205793,1.3887704321575793,0.24810699802624991,0.5327346034529362,4.378999473182649,26.621140701929114,3.785874962453119,66.31679607507252,1083.4771810909044,39.73482616270437
242,east_africa_nile_headwaters,2014,train,5.588642340857704,396.34657978976486,114.1307450831669,41.490019813546226,2.9550004844359066,2.359205832081934,0.262794069734871,0.6444316252012233,3.723390417207622,27.696072159802217,3.0529054432399416,63.503000325025624,51035.53806370936,64.80380220755869
243,east_africa_nile_headwaters,2014,train,3.8559041357102632,188.47647247935177,43.0253717362467,30.78244631286327,2.036665351862996,1.1218837647580462,0.23882203152156478,0.4581390208991687,4.481180595656755,24.254284228547114,2.7504239371003063,67.27911661457782,4540.976554667003,46.50628077257502
244,east_africa_nile_headwaters,2014,train,1.0,415.9368343295199,71.97883312775731,38.60082249280933,17.330701430396662,2.475814490056666,0.21105925278072227,1.3780600788220867,3.4219456456394983,25.61127844081253,2.895490442578327,29.525150960096223,9793.91350707043,44.9798146246291
245,east_africa_nile_headwaters,2014,train,6.514842666985459,180.50741154271213,26.280513344472343,33.65868556745952,1.15446259135728,1.0744488782304293,0.25309448442683724,0.30964379202193526,3.3490121621124964,25.6564569940534,3.022707107917878,120.25535590732005,746213.6603914449,89.1290066518334
246,east_africa_nile_headwaters,2014,train,1.336460754183852,993.9793800640804,195.51161942999363,59.213584114011134,30.98916849822632,5.916543928952859,0.2710634005934881,2.762447673088038,3.0211246778516903,27.324751291895243,2.857796684982536,430.6713509686977,3119.921307990848,70.29184922756727
247,east_africa_nile_headwaters,2015,train,3.3423997739200706,378.16222933221826,50.70772292521609,42.272214724888514,4.714205547300249,2.2509656507870135,0.35584016855890555,1.512983624686428,2.784603703713212,26.39706281042184,3.809042227964416,39.84242937632762,13085.670469561379,49.87820357903255
248,east_africa_nile_headwaters,2015,train,9.429252592615152,238.2786762387072,44.71923348470208,60.23504975619329,1.0529231324642292,1.4183254538018286,0.2920467373740849,0.6736453220558137,3.7220739267111034,26.325193330026977,3.524446403848092,368.9976320462378,32160.129259455305,79.2694362786698
249,east_africa_nile_headwaters,2015,train,5.996055397446178,393.8395113186374,102.05166052892056,66.57947253972925,2.7367958683747062,2.3442828054680795,0.28118173851728884,0.7796283603883408,3.3765291334832113,23.746624654078868,3.0279844010221613,3.2082339231421906,71051.08884689948,36.837581895493216
250,east_africa_nile_headwaters,2015,train,6.546471076598197,721.3963131698229,113.63098191380561,34.70625801642937,4.591508824175344,4.294025673629898,0.33623259861326654,2.149253898892077,3.4490389744502195,32.09204587460559,2.7083474438220025,43.628881721485556,48381.00329846683,62.34737928354518
251,east_africa_nile_headwaters,2015,train,3.666695312196839,608.2481946345296,159.18401684769478,19.14536020057494,6.911857304351393,3.620524968062676,0.24049797411925458,0.8267133573338166,5.048068747973198,25.572653508512538,2.5006311597593998,5.484509303427897,875448.0160205038,61.6322875872515
252,east_africa_nile_headwaters,2015,train,5.43020296065238,176.27983378418037,30.271941087596108,47.95230816402307,1.3526185167595333,1.0492847249058355,0.28822324445180064,0.6800555782073814,4.478926942630856,30.87794119109516,3.2010733234365754,218.7506308207589,4737.250373766704,59.569698948651705
253,east_africa_nile_headwaters,2015,train,5.209371665128299,179.53521907377822,42.70024989292143,26.87444471492877,1.435995472956882,1.068662018296299,0.2650135931791056,0.27307599170438945,4.995745475744363,29.503123238941075,2.522140452491901,11.853724118573398,194980.90764492613,54.23049971163
254,east_africa_nile_headwaters,2015,train,3.4702001075892084,297.109811378193,79.18672279478585,39.76196184333541,3.5673952770094353,1.7685107820130537,0.3000908250155939,1.204905068290511,3.0858547284245574,28.511281356340636,3.724669585676027,47.59725792808654,15941.961978791873,52.402615518621246
255,east_africa_nile_headwaters,2015,train,4.56413827057812,377.24425777933953,87.78227888656447,31.00658116747043,3.4439164216676588,2.2455015344008307,0.2871148394116817,0.41451357077386436,3.983441086990873,23.25223158954727,2.7585441971322493,5.300350810451672,4033.1091311236414,21.452314402611986
256,east_africa_nile_headwaters,2015,train,8.058567870045033,708.721180905797,209.5183569492771,34.63005216210707,3.6644289259107756,4.218578457772601,0.34984534977752174,1.8866252991730013,3.6616376072083052,28.72862809920366,2.943719623350368,102.45694884334374,5047.061282624775,56.06651006339216
257,east_africa_nile_headwaters,2015,train,1.8941766287142552,301.9809170155907,60.08511669408361,50.03350078796303,6.642748103973718,1.7975054584261352,0.29040333563488846,0.64852794802542,3.136259148187339,24.24053188228274,2.4310887165019506,15.335311423011074,601.0190973910907,22.83731757754713
258,east_africa_nile_headwaters,2016,train,5.546986744252221,468.87721796058617,133.2648738618876,38.82790657297799,3.5220114359569186,2.7909358211939654,0.24963592302641716,0.5642441844876052,3.5358181584729484,24.20211172631325,2.274655895211522,630.4794353760432,5346.753909383164,75.13455156337837
259,east_africa_nile_headwaters,2016,train,7.03256998196443,261.36330514099956,59.806760044490076,24.079424844491452,1.5485288795044934,1.5557339591726165,0.23429567409381924,0.7584869360019334,3.222551021359735,24.611828840266067,2.5405032724405667,5.209920536297725,5148.567734268943,21.60280997617683
260,east_africa_nile_headwaters,2016,train,6.235979362902185,259.9504435217185,37.95115809447264,66.8559620527852,1.7368993464774394,1.5473240685816578,0.30846727701934795,0.7706775501443152,3.6004709307614915,24.737495856476038,4.2706134473271105,26.720084488917543,1271.9577379216666,30.84237685438841
261,east_africa_nile_headwaters,2016,train,5.8749098459354645,191.44674379092442,47.74434344667235,31.98222938693302,1.3577991606924837,1.1395639511364548,0.2741583633348327,0.3661347524650398,3.5097900177988377,33.95376866650391,2.193514261015623,109.3903277892498,28817.621147638176,64.37313872267609
262,east_africa_nile_headwaters,2016,train,4.017848807616063,320.59932375821995,46.24586989095123,40.97703800045048,3.3247406251999987,1.9083293080846426,0.23887462553590427,0.5915052380620867,4.070999439291327,29.32265417804262,3.7800219859629633,12.236844362758346,102108.69450192015,51.571355478107975
263,east_africa_nile_headwaters,2016,train,6.000633804064796,483.52172181680265,114.31976596339814,68.16243997285012,3.357435075505884,2.8781054870047775,0.2251580776084824,0.9653480543438892,4.288502273943003,27.87729520290068,2.6601940003859146,62.74663131912724,5059.781616584763,49.391127349199444
264,east_africa_nile_headwaters,2016,train,6.071158776510224,250.3517046940012,50.65597334918952,37.10799239966812,1.7181762844477553,1.4901887184166738,0.24862952136500613,0.7916216895821991,3.464321535573495,23.836620183873112,3.0874307333149913,17.15016333014503,636.6395524032778,23.584090066254404
265,east_africa_nile_headwaters,2016,train,2.960286829979216,333.2396043389305,50.57798765480207,67.15898791195579,4.690418297817307,1.983569073446015,0.2822465913949823,0.22774733696633087,3.7037594070515345,22.505551626373762,1.2235473039467464,50.45088192766489,14165.446847466654,52.58298193998963
266,east_africa_nile_headwaters,2016,train,6.581950811704388,374.28506487885755,96.12194678769903,63.37855243080438,2.3693903954564353,2.2278872909455805,0.288779139397941,0.4069374855058746,2.383694553896894,26.052521481823504,2.308347469452656,34.08766251016907,3315.101927077361,39.38388915202602
267,east_africa_nile_headwaters,2016,train,3.0020194878977664,183.55081977958963,36.95275790391649,40.81742720333717,2.547601990920193,1.0925644034499382,0.25261786209409065,0.44919040960578355,3.878319384780492,20.97650076592224,2.8146467636758157,80.64299973372756,37132.41745737852,62.71854477048179
268,east_africa_nile_headwaters,2017,train,6.480123573332652,359.92017237386784,66.34600697704066,33.131020848142256,2.3142573871008056,2.14238197841588,0.25290457426067187,0.6790374380722044,3.576703942320268,23.895773106631868,2.974715817736477,36.893015168099694,2058.156793718921,37.55879883218492
269,east_africa_nile_headwaters,2017,train,1.8569355807281593,164.6847693846738,38.02907608445699,42.03679088227697,3.6952630248688187,0.9802664844325822,0.2615857735035233,0.3734551346234014,3.3397814737490927,27.92186500774606,2.7622686774627763,26.93823938206864,44271.52434223231,51.752322004150486
270,east_africa_nile_headwaters,2017,train,1.0,911.0817916181782,115.78965314644603,38.01186554734123,37.96174131742409,5.423105902489156,0.25240861356045835,2.263237323029484,3.2520682212984737,24.05572290028183,3.754319349753555,72.05327471521285,5192.86182147948,53.249681117318225
271,east_africa_nile_headwaters,2017,train,5.670621238690935,355.70199593302794,85.1999287641342,26.67544395066642,2.61363188852848,2.1172737853156427,0.24764055103970742,0.9494723844046355,3.5375678110704025,23.60645139295587,2.003072637563311,51.67956530375102,6267.573997734375,47.602586664661416
272,east_africa_nile_headwaters,2017,train,6.648686761069769,302.0442329652556,61.64133363529558,36.52291731037637,1.8928815307171085,1.7978823390789025,0.299126846508636,0.7522999272116065,3.0546590532313314,26.618394872946066,3.1659541574566576,71.80590551627925,23813.100871212428,59.77981906687008
273,east_africa_nile_headwaters,2017,train,6.063068615319468,402.65099812610794,119.038835881645,63.17533927050991,2.767101279297853,2.3967321317030232,0.30908971617783787,0.7733965267565658,3.4603267892792844,31.133748939789662,2.759244555803545,9.007419911920952,24133.45541233006,38.73625975022805
274,east_africa_nile_headwaters,2017,train,5.108454927547726,291.9305962573635,37.236011200119826,45.84297392590702,2.3811064238744177,1.7376821205795447,0.2750388556712679,1.1982857508165385,4.082073658019433,27.426594697997192,3.9009150300990254,474.86017458132216,256553.61594668182,97.89935031098128
275,east_africa_nile_headwaters,2018,val,5.198742674741359,251.1968214264529,49.54043173263645,39.390997808912076,2.0132818415796896,1.4952191751574577,0.27253691326707874,0.25211668771081797,4.85559634291847,26.53890051028028,2.880187185826019,10.265846245551753,538.8116400934333,17.83357615324941
276,east_africa_nile_headwaters,2018,val,10.324355636744365,249.55587142974437,65.54232006410253,25.002522174473125,1.0071486953205722,1.4854516156532402,0.2816250747064109,0.46062943301365805,3.489220926834269,31.120154480048022,2.0328296217383297,2.4156922769592324,354259.8392216987,44.8888866255979
277,east_africa_nile_headwaters,2018,val,7.48126699587421,643.7381705035026,90.1902886799959,44.95167668810725,3.585278240406522,3.8317748244256107,0.2933386180738061,0.8235664438386913,3.428890125466301,20.644234807664734,3.7720835173555485,97.84596556916041,548685.4600954509,88.66484124479129
278,east_africa_nile_headwaters,2018,val,6.284486341508032,377.6946531191177,90.30101349607057,45.33934260813639,2.5041469355028045,2.248182459042367,0.2264577526048896,0.5135136898646928,2.414783988475993,24.802083323733516,3.103926325940506,31.554404240973053,332707.2292524854,70.81908412753158
279,east_africa_nile_headwaters,2018,val,6.095555944663624,405.8998518164635,77.42686018822108,55.58077740645018,2.7745613327512944,2.4160705465265684,0.2626581836065052,0.7761292488995655,4.615735508123315,31.096785630516862,4.511582798457914,31.267822618973398,16035.493479610248,48.89987207183315
280,east_africa_nile_headwaters,2019,val,7.645939589706938,297.0695105396673,67.6459888928431,60.5654723243958,1.618884916269731,1.7682708960694482,0.2845282776945312,0.7379249519583242,5.676430959108893,28.606973320093285,1.8679604900324265,10.740762329027191,134496.89457823592,52.01963587830195
281,east_africa_nile_headwaters,2019,val,3.847646423591131,397.89139650026414,103.35858578351704,30.42161274131289,4.3088180051735305,2.3684011696444296,0.32394881654204893,0.8167760157547469,3.51012071318211,24.65393051360413,0.5,55.46081672017456,219359.84415188342,74.03708745292656
282,east_africa_nile_headwaters,2019,val,6.698424221752253,411.7921376781757,95.80266283565169,23.046118554992745,2.561498819509264,2.451143676655808,0.29917640879548063,0.5699268277617325,4.822300918477079,27.31919953578543,3.0990790518197255,18.016886469067966,43391.17698201149,50.168091598560416
283,east_africa_nile_headwaters,2019,val,9.033593817915186,116.88844995397343,31.512460733938074,48.94552979882262,0.5391378204050757,0.6957645830593657,0.3005664891607593,0.38829931244928595,3.475564712246797,27.890233676260678,1.7705824340259,6.807700965442384,194585.24684311784,47.48952830021792
284,east_africa_nile_headwaters,2019,val,1.3695621142451353,302.9087777151037,65.4286899951317,14.69681370351929,9.21549956747972,1.8030284387803792,0.3533772169077919,0.47603233465523037,4.591147170176108,25.286896358979416,1.6042594385512878,32.495280766821274,8760.370485171257,44.23620871966196
285,east_africa_nile_headwaters,2019,val,10.439584331536427,279.2302685283268,73.93613654474954,51.366040108621455,1.1144691352190377,1.662084931716231,0.24626944443715995,0.6879776447092306,3.734795966536988,29.177249238542046,4.109119927723359,96.62622310507957,281.44075094543365,40.8221736443458
286,east_africa_nile_headwaters,2019,val,1.0,201.26250769441108,44.502339543961455,19.738401230360704,8.385937820600462,1.1979911172286375,0.28373037391517586,0.4625047426705397,3.800891464435254,29.77563625790689,2.560857549906948,131.62890600188487,67535.5610180941,72.73272000802471
287,east_africa_nile_headwaters,2019,val,12.339967725984158,427.77535211176837,58.58720306630525,76.30529773863515,1.4444100179553336,2.546281857808145,0.2466541852993166,0.9499155007867529,4.998389126448027,26.503280734638945,3.4245355584567934,12.17652454960842,62965.241799005606,48.92229305857215
288,east_africa_nile_headwaters,2019,val,6.386801728471606,783.1229454066892,99.35534458965812,6.0,5.108992593243891,4.661446103611245,0.34065700334578025,3.7765432047911114,5.096970624726544,25.153517502077218,4.790566132040706,24.037158772916168,25671.897555234933,51.63728425732146
289,east_africa_nile_headwaters,2019,val,5.747933513819132,242.87755097722118,53.17990048627141,55.52020310787951,1.7606149989477164,1.4456997081977452,0.31591420454172037,1.3434698758605523,3.0568222078899376,22.453289287941107,3.0554936607321275,10.537953879945979,4114.624126198765,26.900577936105844
290,east_africa_nile_headwaters,2019,val,3.047701849338489,145.68335109059996,20.895207830960114,42.88913875083348,1.9917104522847395,0.867162804110714,0.27883732394096045,0.4851391815913603,4.496124800928256,27.273205891584503,2.784944373657744,102.23620389511039,589844.1602966101,84.99168730039393
291,east_africa_nile_headwaters,2019,val,7.553263245476709,380.08143889367204,90.51894530224808,41.27758380652073,2.096673464949541,2.2623895172242383,0.3309722525613802,0.9392910609250419,3.509639418329357,20.3438012974189,3.021711318045116,388.3666799269556,383.9137033765056,57.76857918070628
292,east_africa_nile_headwaters,2019,val,7.806408410508037,195.3552127306773,26.873204507298404,15.560090375519533,1.0427074913846526,1.1628286472064124,0.3526290003062046,0.4226267217823865,4.506560471856183,21.68080300062403,2.073052946385241,350.1325038985759,38102.51613847886,79.31191234834284
293,east_africa_nile_headwaters,2019,val,1.0,311.0403105837973,72.20786315044184,60.91739336863128,12.960012940991554,1.8514304201416505,0.3068082473848187,0.4741432446999036,4.178416219336724,26.029633966241164,2.0747526031645958,41.06900012006423,650.0184599309567,33.67590006357731
294,east_africa_nile_headwaters,2019,val,7.94233512261693,583.4604580497082,80.11805356854167,17.226430473258446,3.060919999397813,3.472978916962549,0.28493778707077166,0.9813356695490469,4.157709213014996,26.047022050895123,2.692287878394373,118.91118006797024,10851.519478162669,62.02813722247066
295,east_africa_nile_headwaters,2020,test,3.927617140217165,263.15603116609276,35.69258711265489,42.49459979984381,2.7917269531302296,1.5664049474172188,0.33898562786208636,0.3993068770286772,2.341457136953272,27.21034898802671,3.164030973223106,2.980472484595933,110349.73953357413,38.15331513674314
296,east_africa_nile_headwaters,2020,test,8.84401253801882,402.8008354577063,86.78747192143408,44.10473854289119,1.8977096732871435,2.397624020581585,0.2350475311827614,1.315202778378815,3.7042390412534,28.487805383401575,3.2971237438335406,47.81052606663456,296340.6099921236,74.67966446532822
297,east_africa_nile_headwaters,2020,test,7.795351834459533,184.5757091447701,51.13487600222689,43.61325809481198,0.986569267303887,1.0986649353855362,0.24564641039458723,0.4692696279476186,3.9274651860843695,19.299756661672966,2.4548306504359974,6.243637908766084,200319.35822330142,48.131928539351456
298,east_africa_nile_headwaters,2020,test,7.551853635438979,213.9145597669327,49.56651929372959,37.77356061332311,1.1802541584133104,1.273300950993647,0.26466506636727355,0.711614064452069,3.7958989008502426,29.79728304208673,3.169729430169584,25.10550979292198,3417.4775687687256,34.508933214781194
299,east_africa_nile_headwaters,2020,test,6.7320052142030855,694.1879000553906,186.9501101827132,56.562559003533025,4.296564680998285,4.13207083366304,0.28028005314003757,1.33428467062664,4.0716964460519165,24.939920918688774,2.222897421100841,40.845868151364826,140546.7054945161,69.30601162287186
300,east_africa_nile_headwaters,2020,test,4.494539523409269,224.45009909505612,29.455691365426762,57.19085543151891,2.080766542063938,1.3360124946134293,0.29534198404820944,0.7201751798096466,3.628347457616031,26.448445497078687,2.9517724458747687,11.75367796639589,30247.33887871645,41.19263902762665
301,east_africa_nile_headwaters,2020,test,6.5874453605411105,267.83253013691456,58.91166520943658,64.9624689894998,1.6940844507874728,1.5942412508149677,0.2440338054424433,0.5684095534090035,2.64698247346374,24.311093591327477,2.7413695469722867,10.987341905691904,81001.92897912864,48.20099333833833
302,east_africa_nile_headwaters,2020,test,7.587105735862304,437.8249659532924,90.46719868180907,25.730857075026023,2.4044355713262195,2.6061009878172166,0.2540186026565,1.076516058413148,4.803038122032815,23.4190740973913,5.060974868516169,3.7887804941358163,45980.86707543211,35.45450334102409
303,east_africa_nile_headwaters,2020,test,4.600362461291084,449.3825334661854,122.25997609979319,49.73871768815301,4.070173249457998,2.674896032536818,0.3214907636733236,1.052923666723086,3.742616176446916,26.701934497392717,3.2560039831202405,20.2889305392369,4031.4763286233415,35.56978319265048
304,east_africa_nile_headwaters,2020,test,9.964436385300438,426.13732298169333,92.90637048153329,58.80080671248283,1.7819092926416968,2.5365316844148413,0.28088303422088967,1.3084183913083642,2.835779176629517,28.11630322933824,3.2900444851375545,162.544616580234,330.6424529741468,48.207383294576815
305,east_africa_nile_headwaters,2021,test,8.965523757024727,339.8317839741357,55.69501003591306,22.233634671242843,1.5793452841496871,2.022808237941284,0.2801997974391223,0.5002008987845108,2.761646111687376,25.5516299724804,3.2617317175851497,116.8260958005548,79285.0209858818,74.21798287083699
306,east_africa_nile_headwaters,2021,test,5.487980032461413,615.7628692490175,86.81441251994224,14.590067844422048,4.675087384966622,3.665255174101295,0.1970294165061642,1.7739173168163636,3.699698981342693,19.93610459132763,3.343485324193659,62.190696332350775,3187.6233274348274,47.37468477031617
